price,model_year,transmission,fuel_type,mileage,brand,model,number_of_doors,origin,first_owner,tax_horsepower,condition,abs,airbags,multimedia,backup_camera,air_conditioning,esp,aluminum_wheels,speed_limiter,onboard_computer,parking_sensors,cruise_control,leather_seats,navigation_gps,sunroof,remote_central_locking,power_windows,car_age
137000,2010.0,Automatique,Diesel,224999.5,BMW,X1,5,WW au Maroc,True,8.0,Très bon,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,15.0
132000,2016.0,Automatique,Diesel,224999.5,Hyundai,i30,5,WW au Maroc,False,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,9.0
146000,2020.0,Automatique,Diesel,124999.5,Hyundai,Accent,5,WW au Maroc,True,6.0,Excellent,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,5.0
140000,2019.0,Manuelle,Essence,92499.5,Volkswagen,Polo,4,WW au Maroc,False,5.0,Très bon,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,6.0
257000,2017.0,Automatique,Diesel,164999.5,Audi,A5,5,WW au Maroc,False,8.0,Très bon,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,8.0
125000,2014.0,Automatique,Diesel,174999.5,Opel,Astra,5,WW au Maroc,True,9.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.0
83000,2014.0,Manuelle,Diesel,324999.5,Peugeot,208,5,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.0
113000,2019.0,Manuelle,Diesel,174999.5,Renault,Clio,4,WW au Maroc,False,4.0,Excellent,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,6.0
67000,2003.0,Manuelle,Diesel,274999.5,Renault,Megane,5,Dédouanée,False,7.0,Très bon,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,22.0
408500,2019.0,Automatique,Diesel,144999.5,Audi,Q5,5,Importée neuve,False,17.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.0
25000,1997.0,Manuelle,Essence,12499.5,Ford,Ka,3,Pas encore dédouanée,False,7.0,Très bon,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,28.0
160000,2015.0,Manuelle,Diesel,144999.5,Volkswagen,Caddy,5,WW au Maroc,True,6.0,Excellent,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,10.0
250000,2010.0,Automatique,Essence,97499.5,Porsche,Panamera,5,Dédouanée,False,30.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15.0
50000,1991.0,Manuelle,Diesel,274999.5,Mercedes-Benz,250,5,Dédouanée,False,10.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.0
240000,2018.0,Automatique,Diesel,22499.5,Volvo,XC40,4,WW au Maroc,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
60000,2007.0,Manuelle,Diesel,184999.5,Toyota,Corolla Verso,5,Dédouanée,True,6.0,Excellent,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,18.0
45000,2008.0,Manuelle,Diesel,144999.5,Peugeot,207,5,Dédouanée,True,6.0,Très bon,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,17.0
385000,2018.0,Automatique,Diesel,124999.5,Mercedes-Benz,Classe C,5,Dédouanée,False,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
28000,2025.0,Manuelle,Diesel,324999.5,Fiat,Uno,5,WW au Maroc,False,7.0,Correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
20000,2001.0,Manuelle,Essence,2499.5,Hyundai,Accent,5,WW au Maroc,False,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.0
88000,2016.0,Manuelle,Diesel,134999.5,Fiat,500C,3,WW au Maroc,False,5.0,Très bon,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,9.0
48000,2000.0,Manuelle,Diesel,274999.5,Volkswagen,Bora,5,Dédouanée,False,8.0,Très bon,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,25.0
120000,2005.0,Manuelle,Essence,124999.5,Toyota,Corolla,5,WW au Maroc,True,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
95000,2010.0,Manuelle,Diesel,224999.5,Nissan,Qashqai,5,WW au Maroc,False,8.0,Excellent,False,True,True,True,True,False,True,False,True,False,False,True,False,False,True,True,15.0
120000,2013.0,Manuelle,Diesel,224999.5,Seat,Toledo,5,WW au Maroc,False,6.0,Excellent,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,12.0
165000,2017.0,Automatique,Diesel,194999.5,Volvo,S60,5,WW au Maroc,True,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,8.0
118000,2021.0,Manuelle,Diesel,274999.5,Fiat,Doblo,5,WW au Maroc,True,5.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
14000,1984.0,Manuelle,Diesel,32499.5,Citroen,AX,5,Importée neuve,False,7.0,Correct,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,41.0
380000,2016.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Vogue,5,WW au Maroc,True,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,9.0
165000,2017.0,Automatique,Diesel,194999.5,Volvo,S60,5,WW au Maroc,True,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,8.0
118000,2021.0,Manuelle,Diesel,274999.5,Fiat,Doblo,5,WW au Maroc,True,5.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
14000,1984.0,Manuelle,Diesel,32499.5,Citroen,AX,5,Importée neuve,False,7.0,Correct,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,41.0
380000,2016.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Vogue,5,WW au Maroc,True,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,9.0
95000,2010.0,Manuelle,Diesel,224999.5,Nissan,Qashqai,5,WW au Maroc,False,8.0,Excellent,False,True,True,True,True,False,True,False,True,False,False,True,False,False,True,True,15.0
408500,2017.0,Automatique,Diesel,184999.5,Mercedes-Benz,Classe GLC,5,Dédouanée,True,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.0
80000,2000.0,Manuelle,Diesel,374999.5,Mercedes-Benz,220,5,Dédouanée,False,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0
102000,2010.0,Manuelle,Diesel,324999.5,Mercedes-Benz,Classe C,5,WW au Maroc,False,9.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,15.0
109000,2017.0,Manuelle,Diesel,164999.5,Ford,Fiesta,5,WW au Maroc,False,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
315000,2020.0,Automatique,Diesel,124999.5,Audi,A5,5,WW au Maroc,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,5.0
132000,2005.0,Automatique,Diesel,22499.5,Mercedes-Benz,220,5,Dédouanée,True,9.0,Excellent,True,True,False,False,True,True,True,False,False,True,False,True,True,False,False,False,20.0
41000,1995.0,Manuelle,Diesel,474999.5,Mercedes-Benz,250,5,Dédouanée,False,10.0,Bon,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,30.0
177000,2016.0,Automatique,Diesel,134999.5,Volkswagen,Passat CC,5,WW au Maroc,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0
47500,2003.0,Manuelle,Essence,32499.5,Peugeot,307,5,WW au Maroc,False,8.0,Très bon,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,22.0
109000,2014.0,Manuelle,Diesel,17499.5,Peugeot,2008,5,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.0
48000,2007.0,Manuelle,Diesel,52499.5,Dacia,Logan,5,Dédouanée,False,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.0
132000,2005.0,Automatique,Diesel,22499.5,Mercedes-Benz,220,5,Dédouanée,True,9.0,Excellent,True,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False,20.0
58000,1997.0,Manuelle,Diesel,37499.5,Mercedes-Benz,220,5,Dédouanée,False,8.0,Très bon,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,28.0
248000,2021.0,Automatique,Diesel,82499.5,Peugeot,3008,5,WW au Maroc,False,8.0,Excellent,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,4.0
95000,2016.0,Manuelle,Diesel,134999.5,Peugeot,208,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,9.0
240000,2022.0,Automatique,Hybride,42499.5,Toyota,Yaris,5,WW au Maroc,True,9.0,Excellent,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,3.0
170000,2015.0,Manuelle,Diesel,144999.5,BMW,Série 2,5,WW au Maroc,False,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,10.0
107000,2013.0,Manuelle,Diesel,194999.5,Ford,Fiesta,5,WW au Maroc,True,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,12.0
140000,2017.0,Manuelle,Diesel,17499.5,Renault,Megane,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.0
153000,2012.0,Automatique,Diesel,224999.5,Volkswagen,Passat CC,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13.0
210000,2012.0,Manuelle,Diesel,144999.5,Volkswagen,Tiguan,5,Dédouanée,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0
31000,2005.0,Manuelle,Essence,154999.5,Fiat,Palio,5,WW au Maroc,False,6.0,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,20.0
195000,2016.0,Automatique,Diesel,164999.5,Kia,Sportage,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
95000,2016.0,Manuelle,Diesel,134999.5,Peugeot,208,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,9.0
240000,2022.0,Automatique,Hybride,42499.5,Toyota,Yaris,5,WW au Maroc,True,9.0,Excellent,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,3.0
170000,2015.0,Manuelle,Diesel,144999.5,BMW,Série 2,5,WW au Maroc,False,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,10.0
107000,2013.0,Manuelle,Diesel,194999.5,Ford,Fiesta,5,WW au Maroc,True,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,12.0
140000,2017.0,Manuelle,Diesel,17499.5,Renault,Megane,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.0
153000,2012.0,Automatique,Diesel,224999.5,Volkswagen,Passat CC,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13.0
210000,2012.0,Manuelle,Diesel,144999.5,Volkswagen,Tiguan,5,Dédouanée,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0
31000,2005.0,Manuelle,Essence,154999.5,Fiat,Palio,5,WW au Maroc,False,6.0,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,20.0
195000,2016.0,Automatique,Diesel,164999.5,Kia,Sportage,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
39000,1992.0,Manuelle,Diesel,324999.5,Renault,R19,5,Dédouanée,False,7.0,Très bon,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,33.0
190000,2018.0,Manuelle,Diesel,114999.5,Volkswagen,Golf 7,5,WW au Maroc,False,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
124000,2014.0,Manuelle,Diesel,194999.5,Dacia,Duster,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,11.0
140000,2018.0,Manuelle,Diesel,22499.5,Peugeot,208,5,WW au Maroc,False,6.0,Excellent,False,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,7.0
370000,2021.0,Automatique,Diesel,104999.5,Audi,A6,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,4.0
123000,2021.0,Manuelle,Diesel,124999.5,Renault,Clio,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,4.0
357000,2024.0,Automatique,Diesel,22499.5,Skoda,Karoq,5,WW au Maroc,True,8.0,Neuf,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,1.0
50000,2006.0,Manuelle,Diesel,324999.5,Peugeot,Partner,4,WW au Maroc,False,7.0,Bon,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,19.0
250000,2011.0,Automatique,Diesel,144999.5,Jeep,Wrangler,5,Dédouanée,False,11.0,Très bon,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,14.0
110000,2015.0,Manuelle,Diesel,164999.5,Peugeot,3008,5,WW au Maroc,False,6.0,Très bon,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,True,10.0
90000,2016.0,Manuelle,Diesel,374999.5,Dacia,Dokker,4,WW au Maroc,False,6.0,Bon,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,9.0
90000,2018.0,Manuelle,Diesel,224999.5,Mahindra,Scorpio,3,WW au Maroc,False,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
152000,2022.0,Manuelle,Diesel,52499.5,Dacia,Sandero,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,3.0
60000,2005.0,Manuelle,Diesel,224999.5,Toyota,RAV 4,5,WW au Maroc,False,8.0,Très bon,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,20.0
53000,2003.0,Manuelle,Diesel,274999.5,Renault,Clio,5,WW au Maroc,False,6.0,Très bon,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,22.0
140000,2022.0,Manuelle,Diesel,2499.5,Renault,Clio,4,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
77000,2009.0,Manuelle,Diesel,194999.5,Dacia,Logan,5,WW au Maroc,False,6.0,Très bon,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,16.0
350000,2018.0,Automatique,Essence,114999.5,Audi,Q5,5,Importée neuve,False,17.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.0
335000,2021.0,Automatique,Diesel,104999.5,Volkswagen,Golf 8,5,Dédouanée,True,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,4.0
195000,2020.0,Automatique,Hybride,134999.5,Renault,Clio,5,Dédouanée,True,9.0,Excellent,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,5.0
140000,2014.0,Manuelle,Diesel,144999.5,Mini,Cooper,5,Dédouanée,False,10.0,Excellent,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,11.0
75000,2006.0,Manuelle,Essence,134999.5,Honda,CR-V,5,WW au Maroc,True,11.0,Excellent,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,19.0
147000,2020.0,Manuelle,Diesel,324999.5,Mitsubishi,L200,4,WW au Maroc,True,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0
135000,2019.0,Manuelle,Diesel,62499.5,Dacia,Sandero,5,WW au Maroc,False,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,6.0
350000,2024.0,Automatique,Diesel,17499.5,Volkswagen,T-Roc,5,WW au Maroc,True,7.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0
300000,2015.0,Automatique,Diesel,184999.5,Land Rover,Range Rover Sport,5,Importée neuve,True,17.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0
155000,2021.0,Manuelle,Diesel,114999.5,Renault,Clio,4,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0
178000,2014.0,Manuelle,Diesel,224999.5,Audi,Q5,5,WW au Maroc,False,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.0
185000,2018.0,Manuelle,Diesel,77499.5,Volkswagen,Golf 7,5,WW au Maroc,True,8.0,Excellent,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,7.0
408500,2021.0,Automatique,Diesel,104999.5,Mercedes-Benz,Classe CLA,5,Dédouanée,True,8.0,Excellent,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4.0
142000,2020.0,Automatique,Diesel,104999.5,Renault,Clio,5,WW au Maroc,False,6.0,Excellent,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,5.0
72000,2007.0,Manuelle,Diesel,224999.5,Hyundai,Tucson,5,WW au Maroc,True,8.0,Bon,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,18.0
70000,2006.0,Manuelle,Diesel,274999.5,Hyundai,Tucson,5,WW au Maroc,False,8.0,Très bon,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,19.0
123000,2019.0,Manuelle,Diesel,114999.5,Renault,Kangoo,5,WW au Maroc,True,6.0,Excellent,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,6.0
80000,2009.0,Automatique,Essence,224999.5,Honda,Accord,5,WW au Maroc,False,13.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,16.0
154000,2022.0,Manuelle,Diesel,27499.5,Dacia,Sandero,5,WW au Maroc,True,6.0,Excellent,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,3.0
45000,1990.0,Manuelle,Essence,2499.5,Peugeot,J5,5,Dédouanée,False,9.0,Bon,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35.0
45000,1990.0,Manuelle,Essence,2499.5,Peugeot,J5,5,Dédouanée,False,9.0,Bon,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35.0
40000,1996.0,Automatique,Essence,32499.5,Honda,Civic,5,WW au Maroc,False,9.0,Bon,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,29.0
125000,2014.0,Manuelle,Diesel,224999.5,Seat,Toledo,5,WW au Maroc,True,6.0,Très bon,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,11.0
110000,2009.0,Manuelle,Diesel,274999.5,Volkswagen,Caddy,5,Dédouanée,False,8.0,Excellent,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,16.0
80000,2009.0,Manuelle,Diesel,324999.5,Volkswagen,Golf 5,5,WW au Maroc,True,8.0,Bon,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,16.0
153000,2016.0,Automatique,Diesel,174999.5,Volkswagen,Jetta,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
122000,2021.0,Manuelle,Diesel,124999.5,Volkswagen,Passat CC,5,WW au Maroc,False,5.0,Excellent,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,4.0
128000,2020.0,Manuelle,Diesel,134999.5,Peugeot,208,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5.0
120000,2019.0,Manuelle,Diesel,124999.5,Peugeot,208,5,WW au Maroc,False,6.0,Bon,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,6.0
60000,2009.0,Manuelle,Diesel,2499.5,Dacia,Logan,5,WW au Maroc,False,7.0,Très bon,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,16.0
175000,2020.0,Automatique,Diesel,134999.5,Volkswagen,Golf 7,5,Importée neuve,False,6.0,Excellent,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,5.0
50000,2005.0,Manuelle,Diesel,27499.5,Peugeot,Partner,5,WW au Maroc,False,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
220000,2021.0,Automatique,Diesel,134999.5,Ford,Focus,5,Dédouanée,False,6.0,Très bon,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,4.0
99999,2008.0,Automatique,Diesel,274999.5,Land Rover,Freelander,5,Importée neuve,False,9.0,Excellent,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,17.0
175000,2020.0,Automatique,Diesel,134999.5,Alfa Romeo,Giulietta,5,Importée neuve,False,6.0,Excellent,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,5.0
132000,2020.0,Manuelle,Diesel,32499.5,Dacia,Sandero,5,WW au Maroc,False,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,5.0
50000,2005.0,Manuelle,Diesel,27499.5,Peugeot,Partner,5,WW au Maroc,False,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
220000,2021.0,Automatique,Diesel,134999.5,Ford,Focus,5,Dédouanée,False,6.0,Très bon,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,4.0
99999,2008.0,Automatique,Diesel,274999.5,Land Rover,Freelander,5,Importée neuve,False,9.0,Excellent,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,17.0
175000,2020.0,Automatique,Diesel,134999.5,Alfa Romeo,Giulietta,5,Importée neuve,False,6.0,Excellent,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,5.0
132000,2020.0,Manuelle,Diesel,32499.5,Dacia,Sandero,5,WW au Maroc,False,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,5.0
165000,2022.0,Manuelle,Diesel,42499.5,Renault,Clio,5,WW au Maroc,True,4.0,Excellent,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,True,3.0
320000,2013.0,Automatique,Diesel,62499.5,Mercedes-Benz,Classe CLS,5,Importée neuve,False,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,12.0
95000,2007.0,Manuelle,Diesel,32499.5,Volkswagen,Golf 5,5,Dédouanée,True,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.0
123000,2019.0,Automatique,Diesel,87499.5,Renault,Clio,5,WW au Maroc,False,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
89000,2011.0,Manuelle,Diesel,274999.5,Seat,Leon,5,Importée neuve,False,8.0,Très bon,True,True,True,True,True,False,True,True,False,True,True,False,True,False,True,True,14.0
90000,2009.0,Automatique,Diesel,274999.5,Land Rover,Range Rover Sport,5,Importée neuve,False,11.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.0
215000,2018.0,Automatique,Diesel,164999.5,Peugeot,3008,5,WW au Maroc,True,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0
92000,2011.0,Manuelle,Diesel,224999.5,Renault,Fluence,5,WW au Maroc,False,6.0,Bon,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,14.0
408500,2021.0,Automatique,Diesel,114999.5,Volkswagen,Golf 8,5,Dédouanée,False,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,4.0
126000,2018.0,Automatique,Essence,87499.5,Fiat,500,5,WW au Maroc,True,5.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,7.0
192000,2017.0,Manuelle,Diesel,124999.5,Hyundai,Tucson,5,WW au Maroc,False,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,8.0
145000,2010.0,Manuelle,Diesel,224999.5,Mercedes-Benz,220,5,Dédouanée,False,9.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,15.0
175000,2017.0,Manuelle,Diesel,104999.5,Nissan,Qashqai,5,WW au Maroc,False,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
90000,2014.0,Manuelle,Diesel,144999.5,Hyundai,ix35,5,WW au Maroc,True,8.0,Correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.0
45000,1999.0,Manuelle,Diesel,57499.5,Peugeot,206,5,Dédouanée,False,7.0,Très bon,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,26.0
73000,2007.0,Manuelle,Diesel,274999.5,Renault,Kangoo,5,WW au Maroc,True,6.0,Très bon,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,18.0
280000,2016.0,Automatique,Diesel,184999.5,Land Rover,Range Rover,5,WW au Maroc,True,11.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.0
225000,2021.0,Automatique,Hybride,77499.5,Toyota,Corolla,5,WW au Maroc,True,10.0,Excellent,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,4.0
69000,2010.0,Manuelle,Diesel,224999.5,Peugeot,Partner,5,WW au Maroc,False,6.0,Excellent,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,15.0
69000,2010.0,Manuelle,Diesel,224999.5,Peugeot,Partner,5,WW au Maroc,False,6.0,Très bon,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,15.0
245000,2022.0,Automatique,Essence,37499.5,Nissan,Qashqai,5,WW au Maroc,True,8.0,Excellent,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,3.0
362000,2018.0,Automatique,Diesel,154999.5,Audi,Q5,5,WW au Maroc,False,33.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7.0
85000,2008.0,Manuelle,Diesel,7499.5,Toyota,RAV 4,5,WW au Maroc,False,8.0,Bon,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,True,17.0
225000,2016.0,Automatique,Diesel,164999.5,Volkswagen,Touran,3,Dédouanée,False,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0
135000,2011.0,Automatique,Essence,144999.5,Porsche,Panamera,5,Importée neuve,False,15.0,Très bon,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,14.0
150000,2015.0,Automatique,Diesel,174999.5,Jeep,Grand Cherokee,5,WW au Maroc,False,11.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,10.0
240000,2017.0,Automatique,Diesel,134999.5,Peugeot,3008,5,Dédouanée,False,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,8.0
80000,2016.0,Manuelle,Essence,224999.5,Opel,Corsa,5,WW au Maroc,False,8.0,Très bon,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,9.0
115000,2013.0,Manuelle,Diesel,164999.5,Seat,Leon,5,WW au Maroc,False,6.0,Excellent,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,True,12.0
