price,model_year,transmission,fuel_type,mileage,brand,model,number_of_doors,origin,first_owner,tax_horsepower,condition,abs,airbags,multimedia,backup_camera,air_conditioning,esp,aluminum_wheels,speed_limiter,onboard_computer,parking_sensors,cruise_control,leather_seats,navigation_gps,sunroof,remote_central_locking,power_windows,price_log,car_age
146000,2020.0,Automatique,Diesel,124999.5,Hyundai,Accent,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,146000,5.0
140000,2019.0,Manuelle,Essence,92499.5,Volkswagen,Polo,4,WW au Maroc,Non,5.0,Très bon,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,140000,6.0
257000,2017.0,Automatique,Diesel,164999.5,Audi,A5,5,WW au Maroc,Non,8.0,Très bon,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,257000,8.0
125000,2014.0,Automatique,Diesel,174999.5,Opel,Astra,5,WW au Maroc,Oui,9.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125000,11.0
83000,2014.0,Manuelle,Diesel,324999.5,Peugeot,208,5,WW au Maroc,Non,6.0,Très bon,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,83000,11.0
113000,2019.0,Manuelle,Diesel,174999.5,Renault,Clio,4,WW au Maroc,Non,4.0,Excellent,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,113000,6.0
67000,2003.0,Manuelle,Diesel,274999.5,Renault,Megane,5,Dédouanée,Non,7.0,Très bon,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,67000,22.0
500000,2019.0,Automatique,Diesel,144999.5,Audi,Q5,5,Importée neuve,Non,17.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,6.0
175000,2017.0,Automatique,Diesel,154999.5,Volkswagen,Passat CC,5,,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,175000,8.0
25000,1997.0,Manuelle,Essence,12499.5,Ford,Ka,3,Pas encore dédouanée,Non,7.0,Très bon,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,25000,28.0
160000,2015.0,Manuelle,Diesel,144999.5,Volkswagen,Caddy,5,WW au Maroc,Oui,6.0,Excellent,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,160000,10.0
250000,2010.0,Automatique,Essence,97499.5,Porsche,Panamera,5,Dédouanée,Non,30.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,250000,15.0
50000,1991.0,Manuelle,Diesel,274999.5,Mercedes-Benz,250,5,Dédouanée,Non,10.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50000,34.0
240000,2018.0,Automatique,Diesel,22499.5,Volvo,XC40,4,WW au Maroc,Oui,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,240000,7.0
60000,2007.0,Manuelle,Diesel,184999.5,Toyota,Corolla Verso,5,Dédouanée,Oui,6.0,Excellent,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,60000,18.0
45000,2008.0,Manuelle,Diesel,144999.5,Peugeot,207,5,Dédouanée,Oui,6.0,Très bon,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,45000,17.0
124000,2020.0,Manuelle,Diesel,7499.5,Dacia,Dokker,4,,Non,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,124000,5.0
43000,2004.0,Manuelle,Essence,374999.5,Renault,Clio,4,,Non,8.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43000,21.0
385000,2018.0,Automatique,Diesel,124999.5,Mercedes-Benz,Classe C,5,Dédouanée,Non,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,385000,7.0
28000,2025.0,Manuelle,Diesel,324999.5,Fiat,Uno,5,WW au Maroc,Non,7.0,Correct,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28000,0.0
20000,2001.0,Manuelle,Essence,2499.5,Hyundai,Accent,5,WW au Maroc,Non,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000,24.0
88000,2016.0,Manuelle,Diesel,134999.5,Fiat,500C,3,WW au Maroc,Non,5.0,Très bon,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,88000,9.0
37000,2003.0,Automatique,Essence,32499.5,Honda,CR-V,4,,Non,11.0,Très bon,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,37000,22.0
48000,2000.0,Manuelle,Diesel,274999.5,Volkswagen,Bora,5,Dédouanée,Non,8.0,Très bon,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,48000,25.0
120000,2005.0,Manuelle,Essence,124999.5,Toyota,Corolla,5,WW au Maroc,Oui,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120000,20.0
95000,2010.0,Manuelle,Diesel,224999.5,Nissan,Qashqai,5,WW au Maroc,Non,8.0,Excellent,False,True,True,True,True,False,True,False,True,False,False,True,False,False,True,True,95000,15.0
120000,2013.0,Manuelle,Diesel,224999.5,Seat,Toledo,5,WW au Maroc,Non,6.0,Excellent,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,120000,12.0
165000,2017.0,Automatique,Diesel,194999.5,Volvo,S60,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,165000,8.0
118000,2021.0,Manuelle,Diesel,274999.5,Fiat,Doblo,5,WW au Maroc,Oui,5.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118000,4.0
14000,1984.0,Manuelle,Diesel,32499.5,Citroen,AX,5,Importée neuve,Non,7.0,Correct,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,14000,41.0
380000,2016.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Vogue,5,WW au Maroc,Oui,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,380000,9.0
165000,2017.0,Automatique,Diesel,194999.5,Volvo,S60,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,165000,8.0
118000,2021.0,Manuelle,Diesel,274999.5,Fiat,Doblo,5,WW au Maroc,Oui,5.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118000,4.0
14000,1984.0,Manuelle,Diesel,32499.5,Citroen,AX,5,Importée neuve,Non,7.0,Correct,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,14000,41.0
380000,2016.0,Automatique,Diesel,104999.5,Land Rover,Range Rover Vogue,5,WW au Maroc,Oui,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,380000,9.0
95000,2010.0,Manuelle,Diesel,224999.5,Nissan,Qashqai,5,WW au Maroc,Non,8.0,Excellent,False,True,True,True,True,False,True,False,True,False,False,True,False,False,True,True,95000,15.0
530000,2017.0,Automatique,Diesel,184999.5,Mercedes-Benz,Classe GLC,5,Dédouanée,Oui,8.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,8.0
80000,2000.0,Manuelle,Diesel,374999.5,Mercedes-Benz,220,5,Dédouanée,Non,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80000,25.0
102000,2010.0,Manuelle,Diesel,324999.5,Mercedes-Benz,Classe C,5,WW au Maroc,Non,9.0,Excellent,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,102000,15.0
109000,2017.0,Manuelle,Diesel,164999.5,Ford,Fiesta,5,WW au Maroc,Non,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109000,8.0
315000,2020.0,Automatique,Diesel,124999.5,Audi,A5,5,WW au Maroc,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,315000,5.0
132000,2005.0,Automatique,Diesel,22499.5,Mercedes-Benz,220,5,Dédouanée,Oui,9.0,Excellent,True,True,False,False,True,True,True,False,False,True,False,True,True,False,False,False,132000,20.0
90000,2007.0,Manuelle,Diesel,224999.5,Toyota,Hilux,4,,Non,12.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90000,18.0
115000,2017.0,Manuelle,Diesel,184999.5,Renault,Kangoo,5,,Non,6.0,Excellent,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,115000,8.0
41000,1995.0,Manuelle,Diesel,474999.5,Mercedes-Benz,250,5,Dédouanée,Non,10.0,Bon,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,41000,30.0
35000,1989.0,Manuelle,Diesel,7499.5,Renault,19,4,,Non,7.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35000,36.0
65000,2009.0,Manuelle,Essence,224999.5,Honda,CR-V,5,,Non,11.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65000,16.0
177000,2016.0,Automatique,Diesel,134999.5,Volkswagen,Passat CC,5,WW au Maroc,Oui,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,177000,9.0
47500,2003.0,Manuelle,Essence,32499.5,Peugeot,307,5,WW au Maroc,Non,8.0,Très bon,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,47500,22.0
109000,2014.0,Manuelle,Diesel,17499.5,Peugeot,2008,5,WW au Maroc,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109000,11.0
48000,2007.0,Manuelle,Diesel,52499.5,Dacia,Logan,5,Dédouanée,Non,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48000,18.0
132000,2005.0,Automatique,Diesel,22499.5,Mercedes-Benz,220,5,Dédouanée,Oui,9.0,Excellent,True,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False,132000,20.0
58000,1997.0,Manuelle,Diesel,37499.5,Mercedes-Benz,220,5,Dédouanée,Non,8.0,Très bon,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,58000,28.0
248000,2021.0,Automatique,Diesel,82499.5,Peugeot,3008,5,WW au Maroc,Non,8.0,Excellent,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,248000,4.0
95000,2016.0,Manuelle,Diesel,134999.5,Peugeot,208,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,95000,9.0
240000,2022.0,Automatique,Hybride,42499.5,Toyota,Yaris,5,WW au Maroc,Oui,9.0,Excellent,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,240000,3.0
170000,2015.0,Manuelle,Diesel,144999.5,BMW,Série 2,5,WW au Maroc,Non,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,170000,10.0
107000,2013.0,Manuelle,Diesel,194999.5,Ford,Fiesta,5,WW au Maroc,Oui,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,107000,12.0
89000,2010.0,Manuelle,Diesel,224999.5,Opel,Astra,5,,Non,7.0,Excellent,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,89000,15.0
140000,2017.0,Manuelle,Diesel,17499.5,Renault,Megane,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,140000,8.0
153000,2012.0,Automatique,Diesel,224999.5,Volkswagen,Passat CC,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,153000,13.0
210000,2012.0,Manuelle,Diesel,144999.5,Volkswagen,Tiguan,5,Dédouanée,Oui,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210000,13.0
31000,2005.0,Manuelle,Essence,154999.5,Fiat,Palio,5,WW au Maroc,Non,6.0,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31000,20.0
195000,2016.0,Automatique,Diesel,164999.5,Kia,Sportage,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,195000,9.0
95000,2016.0,Manuelle,Diesel,134999.5,Peugeot,208,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,95000,9.0
240000,2022.0,Automatique,Hybride,42499.5,Toyota,Yaris,5,WW au Maroc,Oui,9.0,Excellent,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,240000,3.0
170000,2015.0,Manuelle,Diesel,144999.5,BMW,Série 2,5,WW au Maroc,Non,8.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,170000,10.0
107000,2013.0,Manuelle,Diesel,194999.5,Ford,Fiesta,5,WW au Maroc,Oui,6.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,107000,12.0
89000,2010.0,Manuelle,Diesel,224999.5,Opel,Astra,5,,Non,7.0,Excellent,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,89000,15.0
140000,2017.0,Manuelle,Diesel,17499.5,Renault,Megane,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,140000,8.0
153000,2012.0,Automatique,Diesel,224999.5,Volkswagen,Passat CC,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,153000,13.0
210000,2012.0,Manuelle,Diesel,144999.5,Volkswagen,Tiguan,5,Dédouanée,Oui,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210000,13.0
31000,2005.0,Manuelle,Essence,154999.5,Fiat,Palio,5,WW au Maroc,Non,6.0,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31000,20.0
195000,2016.0,Automatique,Diesel,164999.5,Kia,Sportage,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,195000,9.0
39000,1992.0,Manuelle,Diesel,324999.5,Renault,R19,5,Dédouanée,Non,7.0,Très bon,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,39000,33.0
190000,2018.0,Manuelle,Diesel,114999.5,Volkswagen,Golf 7,5,WW au Maroc,Non,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000,7.0
124000,2014.0,Manuelle,Diesel,194999.5,Dacia,Duster,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,124000,11.0
140000,2018.0,Manuelle,Diesel,22499.5,Peugeot,208,5,WW au Maroc,Non,6.0,Excellent,False,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,140000,7.0
370000,2021.0,Automatique,Diesel,104999.5,Audi,A6,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,370000,4.0
123000,2021.0,Manuelle,Diesel,124999.5,Renault,Clio,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,123000,4.0
357000,2024.0,Automatique,Diesel,22499.5,Skoda,Karoq,5,WW au Maroc,Oui,8.0,Neuf,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,357000,1.0
50000,2006.0,Manuelle,Diesel,324999.5,Peugeot,Partner,4,WW au Maroc,Non,7.0,Bon,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,50000,19.0
250000,2011.0,Automatique,Diesel,144999.5,Jeep,Wrangler,5,Dédouanée,Non,11.0,Très bon,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,250000,14.0
110000,2015.0,Manuelle,Diesel,164999.5,Peugeot,3008,5,WW au Maroc,Non,6.0,Très bon,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,True,110000,10.0
90000,2016.0,Manuelle,Diesel,374999.5,Dacia,Dokker,4,WW au Maroc,Non,6.0,Bon,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,90000,9.0
90000,2018.0,Manuelle,Diesel,224999.5,Mahindra,Scorpio,3,WW au Maroc,Non,7.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90000,7.0
152000,2022.0,Manuelle,Diesel,52499.5,Dacia,Sandero,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,152000,3.0
60000,2005.0,Manuelle,Diesel,224999.5,Toyota,RAV 4,5,WW au Maroc,Non,8.0,Très bon,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,60000,20.0
53000,2003.0,Manuelle,Diesel,274999.5,Renault,Clio,5,WW au Maroc,Non,6.0,Très bon,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,53000,22.0
140000,2022.0,Manuelle,Diesel,2499.5,Renault,Clio,4,WW au Maroc,Non,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140000,3.0
77000,2009.0,Manuelle,Diesel,194999.5,Dacia,Logan,5,WW au Maroc,Non,6.0,Très bon,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,77000,16.0
350000,2018.0,Automatique,Essence,114999.5,Audi,Q5,5,Importée neuve,Non,17.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,350000,7.0
335000,2021.0,Automatique,Diesel,104999.5,Volkswagen,Golf 8,5,Dédouanée,Oui,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,335000,4.0
195000,2020.0,Automatique,Hybride,134999.5,Renault,Clio,5,Dédouanée,Oui,9.0,Excellent,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,195000,5.0
140000,2014.0,Manuelle,Diesel,144999.5,Mini,Cooper,5,Dédouanée,Non,10.0,Excellent,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,140000,11.0
75000,2006.0,Manuelle,Essence,134999.5,Honda,CR-V,5,WW au Maroc,Oui,11.0,Excellent,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,75000,19.0
147000,2020.0,Manuelle,Diesel,324999.5,Mitsubishi,L200,4,WW au Maroc,Oui,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147000,5.0
135000,2019.0,Manuelle,Diesel,62499.5,Dacia,Sandero,5,WW au Maroc,Non,6.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,135000,6.0
82000,2009.0,Manuelle,Diesel,194999.5,Hyundai,Tucson,4,,Non,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82000,16.0
350000,2024.0,Automatique,Diesel,17499.5,Volkswagen,T-Roc,5,WW au Maroc,Oui,7.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,350000,1.0
300000,2015.0,Automatique,Diesel,184999.5,Land Rover,Range Rover Sport,5,Importée neuve,Oui,17.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300000,10.0
155000,2021.0,Manuelle,Diesel,114999.5,Renault,Clio,4,WW au Maroc,Non,6.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155000,4.0
178000,2014.0,Manuelle,Diesel,224999.5,Audi,Q5,5,WW au Maroc,Non,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,178000,11.0
185000,2018.0,Manuelle,Diesel,77499.5,Volkswagen,Golf 7,5,WW au Maroc,Oui,8.0,Excellent,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,185000,7.0
465000,2021.0,Automatique,Diesel,104999.5,Mercedes-Benz,Classe CLA,5,Dédouanée,Oui,8.0,Excellent,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,402000,4.0
142000,2020.0,Automatique,Diesel,104999.5,Renault,Clio,5,WW au Maroc,Non,6.0,Excellent,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,142000,5.0
72000,2007.0,Manuelle,Diesel,224999.5,Hyundai,Tucson,5,WW au Maroc,Oui,8.0,Bon,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,72000,18.0
70000,2006.0,Manuelle,Diesel,274999.5,Hyundai,Tucson,5,WW au Maroc,Non,8.0,Très bon,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,70000,19.0
116000,2022.0,Manuelle,Diesel,97499.5,Fiat,Fiorino,3,,Oui,5.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116000,3.0
123000,2019.0,Manuelle,Diesel,114999.5,Renault,Kangoo,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,123000,6.0
80000,2009.0,Automatique,Essence,224999.5,Honda,Accord,5,WW au Maroc,Non,13.0,Très bon,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,80000,16.0
154000,2022.0,Manuelle,Diesel,27499.5,Dacia,Sandero,5,WW au Maroc,Oui,6.0,Excellent,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,154000,3.0
45000,1990.0,Manuelle,Essence,2499.5,Peugeot,J5,5,Dédouanée,Non,9.0,Bon,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45000,35.0
45000,1990.0,Manuelle,Essence,2499.5,Peugeot,J5,5,Dédouanée,Non,9.0,Bon,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45000,35.0
40000,1996.0,Automatique,Essence,32499.5,Honda,Civic,5,WW au Maroc,Non,9.0,Bon,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,40000,29.0
125000,2014.0,Manuelle,Diesel,224999.5,Seat,Toledo,5,WW au Maroc,Oui,6.0,Très bon,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,125000,11.0
110000,2009.0,Manuelle,Diesel,274999.5,Volkswagen,Caddy,5,Dédouanée,Non,8.0,Excellent,True,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,110000,16.0
80000,2009.0,Manuelle,Diesel,324999.5,Volkswagen,Golf 5,5,WW au Maroc,Oui,8.0,Bon,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,80000,16.0
50000,2014.0,Manuelle,Diesel,134999.5,Dacia,Logan,5,,Oui,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50000,11.0
153000,2016.0,Automatique,Diesel,174999.5,Volkswagen,Jetta,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,153000,9.0
122000,2021.0,Manuelle,Diesel,124999.5,Volkswagen,Passat CC,5,WW au Maroc,Non,5.0,Excellent,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,122000,4.0
128000,2020.0,Manuelle,Diesel,134999.5,Peugeot,208,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,128000,5.0
120000,2019.0,Manuelle,Diesel,124999.5,Peugeot,208,5,WW au Maroc,Non,6.0,Bon,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,120000,6.0
60000,2009.0,Manuelle,Diesel,2499.5,Dacia,Logan,5,WW au Maroc,Non,7.0,Très bon,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,60000,16.0
175000,2020.0,Automatique,Diesel,134999.5,Volkswagen,Golf 7,5,Importée neuve,Non,6.0,Excellent,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,175000,5.0
50000,2005.0,Manuelle,Diesel,27499.5,Peugeot,Partner,5,WW au Maroc,Non,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50000,20.0
220000,2021.0,Automatique,Diesel,134999.5,Ford,Focus,5,Dédouanée,Non,6.0,Très bon,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,220000,4.0
99999,2008.0,Automatique,Diesel,274999.5,Land Rover,Freelander,5,Importée neuve,Non,9.0,Excellent,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,99999,17.0
175000,2020.0,Automatique,Diesel,134999.5,Alfa Romeo,Giulietta,5,Importée neuve,Non,6.0,Excellent,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,175000,5.0
132000,2020.0,Manuelle,Diesel,32499.5,Dacia,Sandero,5,WW au Maroc,Non,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,132000,5.0
50000,2005.0,Manuelle,Diesel,27499.5,Peugeot,Partner,5,WW au Maroc,Non,7.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50000,20.0
220000,2021.0,Automatique,Diesel,134999.5,Ford,Focus,5,Dédouanée,Non,6.0,Très bon,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,220000,4.0
99999,2008.0,Automatique,Diesel,274999.5,Land Rover,Freelander,5,Importée neuve,Non,9.0,Excellent,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,99999,17.0
175000,2020.0,Automatique,Diesel,134999.5,Alfa Romeo,Giulietta,5,Importée neuve,Non,6.0,Excellent,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,175000,5.0
132000,2020.0,Manuelle,Diesel,32499.5,Dacia,Sandero,5,WW au Maroc,Non,6.0,Neuf,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,132000,5.0
165000,2022.0,Manuelle,Diesel,42499.5,Renault,Clio,5,WW au Maroc,Oui,4.0,Excellent,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,True,165000,3.0
320000,2013.0,Automatique,Diesel,62499.5,Mercedes-Benz,Classe CLS,5,Importée neuve,Non,12.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,320000,12.0
95000,2007.0,Manuelle,Diesel,32499.5,Volkswagen,Golf 5,5,Dédouanée,Oui,8.0,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95000,18.0
123000,2019.0,Automatique,Diesel,87499.5,Renault,Clio,5,WW au Maroc,Non,6.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123000,6.0
89000,2011.0,Manuelle,Diesel,274999.5,Seat,Leon,5,Importée neuve,Non,8.0,Très bon,True,True,True,True,True,False,True,True,False,True,True,False,True,False,True,True,89000,14.0
90000,2009.0,Automatique,Diesel,274999.5,Land Rover,Range Rover Sport,5,Importée neuve,Non,11.0,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90000,16.0
215000,2018.0,Automatique,Diesel,164999.5,Peugeot,3008,5,WW au Maroc,Oui,8.0,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,215000,7.0
92000,2011.0,Manuelle,Diesel,224999.5,Renault,Fluence,5,WW au Maroc,Non,6.0,Bon,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,92000,14.0
440000,2021.0,Automatique,Diesel,114999.5,Volkswagen,Golf 8,5,Dédouanée,Non,8.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,402000,4.0
126000,2018.0,Automatique,Essence,87499.5,Fiat,500,5,WW au Maroc,Oui,5.0,Très bon,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,126000,7.0
192000,2017.0,Manuelle,Diesel,124999.5,Hyundai,Tucson,5,WW au Maroc,Non,6.0,Excellent,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,192000,8.0
145000,2010.0,Manuelle,Diesel,224999.5,Mercedes-Benz,220,5,Dédouanée,Non,9.0,Excellent,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,145000,15.0
